Time,Protocol,Flag,Family,Clusters,SeedAddress,ExpAddress,BTC,USD,Netflow_Bytes,IPaddress,Threats,Port,Prediction
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,14,27,9,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,16,29,12,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,18,31,15,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,20,33,18,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,22,35,21,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,24,37,24,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,26,39,27,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,28,41,30,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,30,43,33,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,32,45,36,B,UDP Scan,5061,A
15,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,34,47,39,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,36,49,42,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,38,51,45,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,40,53,48,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,42,55,51,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,44,57,54,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,46,59,57,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,48,61,60,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,2,63,63,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,4,65,66,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,6,67,69,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,8,69,72,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,10,71,75,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,12,73,78,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,14,75,81,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,16,77,84,B,UDP Scan,5061,A
15,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,18,79,87,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,20,81,90,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,22,83,93,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,24,85,96,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,26,87,99,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,28,89,102,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,30,91,105,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,32,93,108,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,34,95,111,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,36,97,114,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,38,99,117,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,40,101,120,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,42,103,123,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,44,105,126,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,46,107,129,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,48,109,132,B,UDP Scan,5061,A
16,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,50,111,135,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,52,113,138,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,54,115,141,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,56,117,144,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,58,119,147,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,60,121,150,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,62,123,153,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,64,125,156,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,66,127,159,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,68,129,162,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,70,131,165,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,72,133,168,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,74,135,171,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,76,137,174,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,78,139,177,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,80,141,180,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,82,143,183,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,84,145,186,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,86,147,189,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,88,149,192,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,90,151,195,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,92,153,198,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,94,155,201,B,UDP Scan,5061,A
15,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,96,157,204,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,98,159,207,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,100,161,210,B,UDP Scan,5061,A
9,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,102,163,213,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,104,165,216,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,106,167,219,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,108,169,222,B,UDP Scan,5061,A
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,110,171,225,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,112,173,228,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,114,175,231,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,116,177,234,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,118,179,237,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,120,181,240,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,122,183,243,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,124,185,246,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,126,187,249,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,128,189,252,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,130,191,255,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,132,193,258,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,134,195,261,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,136,197,264,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,138,199,267,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,140,201,270,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,142,203,273,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,144,205,276,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,146,207,279,B,UDP Scan,5061,S
10,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,148,209,282,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,150,211,285,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,152,213,288,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,154,215,291,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,156,217,294,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,158,219,297,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,160,221,300,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,162,223,303,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,164,225,306,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,166,227,309,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,168,229,312,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,170,231,315,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,172,233,318,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,174,235,321,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,176,237,324,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,178,239,327,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,180,241,330,B,UDP Scan,5061,S
28,ICMP,APS,Locky,2,17dcMo4V,1DiCeTjB,182,243,333,B,UDP Scan,5061,S
28,ICMP,AF,Locky,2,17dcMo4V,1DiCeTjB,1,323,453,B,UDP Scan,5061,S
28,ICMP,AF,Locky,2,17dcMo4V,1DiCeTjB,3,325,456,B,UDP Scan,5066,S
28,ICMP,AF,Locky,2,17dcMo4V,1DiCeTjB,5,327,459,B,UDP Scan,5066,S
28,ICMP,AF,Locky,2,17dcMo4V,1DiCeTjB,7,329,462,B,UDP Scan,5066,S
28,ICMP,AF,Locky,2,17dcMo4V,1DiCeTjB,9,331,465,B,UDP Scan,5066,S
28,ICMP,AF,Locky,2,17dcMo4V,1DiCeTjB,11,333,468,B,UDP Scan,5066,S
28,ICMP,AF,Locky,2,17dcMo4V,1DiCeTjB,13,335,471,B,UDP Scan,5066,S
28,ICMP,AF,Locky,2,17dcMo4V,1DiCeTjB,15,337,474,B,UDP Scan,5066,S
28,ICMP,AF,Locky,2,17dcMo4V,1DiCeTjB,17,339,477,B,UDP Scan,5066,S
28,ICMP,AF,Locky,2,17dcMo4V,1DiCeTjB,19,341,480,B,UDP Scan,5066,S
28,ICMP,AF,Locky,2,17dcMo4V,1DiCeTjB,21,343,483,B,UDP Scan,5066,S
28,ICMP,AF,Locky,2,17dcMo4V,1DiCeTjB,23,345,486,B,UDP Scan,5066,S
28,ICMP,AF,Locky,2,17dcMo4V,1DiCeTjB,25,347,489,B,UDP Scan,5066,S
14,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,121,45,633,B,UDP Scan,5061,SS
16,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,123,48,636,B,UDP Scan,5061,SS
11,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,131,60,648,A,UDP Scan,5061,SS
13,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,133,63,651,A,UDP Scan,5061,SS
11,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,135,66,654,A,UDP Scan,5061,SS
13,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,69,657,A,UDP Scan,5061,SS
15,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,72,668,A,UDP Scan,5061,SS
17,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,75,679,A,UDP Scan,5061,SS
19,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,78,690,A,UDP Scan,5061,SS
10,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,81,701,A,UDP Scan,5061,SS
12,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,84,712,C,UDP Scan,5061,SS
14,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,87,723,C,UDP Scan,5061,SS
16,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,90,734,C,UDP Scan,5061,SS
18,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,93,745,C,UDP Scan,5061,SS
9,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,96,756,C,UDP Scan,5061,SS
11,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,99,767,C,UDP Scan,5061,SS
13,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,102,778,C,UDP Scan,5061,SS
15,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,105,789,C,UDP Scan,5061,SS
10,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,108,800,C,UDP Scan,5061,SS
12,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,111,811,C,UDP Scan,5061,SS
14,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,114,822,C,UDP Scan,5061,SS
16,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,117,833,C,UDP Scan,5061,SS
18,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,120,844,C,UDP Scan,5061,SS
20,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,34,855,C,UDP Scan,5061,SS
22,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,30,866,C,UDP Scan,5061,SS
24,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,33,877,C,UDP Scan,5061,SS
26,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,36,888,C,UDP Scan,5061,SS
28,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,39,899,C,UDP Scan,5061,SS
30,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,42,910,C,UDP Scan,5068,SS
32,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,45,921,C,UDP Scan,5068,SS
34,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,48,932,C,UDP Scan,5068,SS
36,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,51,943,C,UDP Scan,5068,SS
38,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,54,954,C,UDP Scan,5068,SS
11,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,57,965,C,UDP Scan,5068,SS
13,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,60,976,C,UDP Scan,5068,SS
15,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,63,987,C,UDP Scan,5068,SS
17,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,66,998,C,UDP Scan,5068,SS
19,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,69,1009,C,UDP Scan,5068,SS
21,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,72,1020,C,UDP Scan,5068,SS
23,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,75,1031,C,UDP Scan,5068,SS
25,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,78,1042,C,UDP Scan,5068,SS
27,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,81,1053,C,UDP Scan,5068,SS
29,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,84,1064,C,UDP Scan,5068,SS
31,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,87,1075,C,UDP Scan,5068,SS
30,UDP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,90,1086,C,UDP Scan,5068,SS
29,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,93,1097,C,UDP Scan,5068,SS
28,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,96,1108,C,UDP Scan,5068,SS
27,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,99,1119,C,UDP Scan,5068,SS
26,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,102,1130,C,UDP Scan,5068,SS
12,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,105,1141,C,UDP Scan,5068,SS
11,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,108,1152,C,UDP Scan,5068,SS
10,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,111,1163,C,UDP Scan,5068,SS
9,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,114,1174,C,UDP Scan,5068,SS
8,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,84,1185,C,UDP Scan,5068,SS
13,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,87,1196,C,UDP Scan,5068,SS
12,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,90,1207,C,UDP Scan,5068,SS
11,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,93,1218,C,UDP Scan,5068,SS
10,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,96,1176,C,UDP Scan,5068,SS
9,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,99,1187,C,UDP Scan,5068,SS
8,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,102,1198,C,UDP Scan,5068,SS
13,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,4,105,1209,C,UDP Scan,5068,SS
12,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,108,1220,C,UDP Scan,5068,SS
13,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,111,1231,C,UDP Scan,5068,SS
12,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,3,114,1242,C,UDP Scan,5068,SS
11,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,30,117,1253,C,UDP Scan,5068,SS
13,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,30,120,1264,C,UDP Scan,5068,SS
15,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,30,123,1275,C,UDP Scan,5068,SS
17,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,30,126,1286,C,UDP Scan,5068,SS
19,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,30,129,1297,C,UDP Scan,5068,SS
21,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,30,132,1308,C,UDP Scan,5068,SS
23,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,30,135,1319,C,UDP Scan,5068,SS
25,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,30,138,1330,C,UDP Scan,5068,SS
27,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,30,141,1341,C,UDP Scan,5068,SS
29,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,30,144,1352,C,UDP Scan,5068,SS
31,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,30,147,1363,C,UDP Scan,5068,SS
29,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,30,150,1374,C,UDP Scan,5068,SS
31,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,30,153,1385,C,UDP Scan,5068,SS
29,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,30,156,1396,C,UDP Scan,5068,SS
31,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,30,159,1407,C,UDP Scan,5068,SS
14,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,30,162,1418,C,UDP Scan,5068,SS
16,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,30,165,1429,C,UDP Scan,5068,SS
18,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,30,168,1440,C,UDP Scan,5068,SS
20,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,30,171,1451,C,UDP Scan,5068,SS
22,ICMP,ASF,Locky,1,17dcMo4V,1DiCeTjB,30,174,1462,C,UDP Scan,5068,SS
24,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,177,1473,C,UDP Scan,5068,SS
26,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,180,1484,C,UDP Scan,5068,SS
28,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,183,1495,C,UDP Scan,5068,SS
30,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,186,1506,C,UDP Scan,5068,SS
32,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,189,1517,C,UDP Scan,5068,SS
34,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,192,1528,C,UDP Scan,5068,SS
36,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,195,1539,C,UDP Scan,5068,SS
38,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,190,1550,C,UDP Scan,5068,SS
40,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,193,1561,C,UDP Scan,5068,SS
42,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,196,1572,C,UDP Scan,5068,SS
44,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,199,1583,C,UDP Scan,5068,SS
46,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,202,1594,C,UDP Scan,5068,SS
48,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,205,1605,C,UDP Scan,5068,SS
50,ICMP,AF,Locky,2,17dcMo4V,1DiCeTjB,30,208,1616,C,UDP Scan,5068,SS
52,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,211,1627,C,UDP Scan,5068,SS
54,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,214,1638,C,UDP Scan,5068,SS
56,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,217,1649,C,UDP Scan,5068,SS
14,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,40,220,1660,C,UDP Scan,5068,SS
16,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,223,1671,C,UDP Scan,5068,SS
19,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,226,1682,C,UDP Scan,5068,SS
22,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,229,1693,C,UDP Scan,5068,SS
25,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,232,1664,C,UDP Scan,5068,SS
11,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,235,1675,C,UDP Scan,5068,SS
14,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,238,1686,C,UDP Scan,5068,SS
17,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,241,1697,C,UDP Scan,5068,SS
20,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,244,1708,C,UDP Scan,5068,SS
13,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,247,1719,C,UDP Scan,5066,SS
16,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,250,1730,C,UDP Scan,5066,SS
19,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,253,1741,C,UDP Scan,5066,SS
22,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,256,1752,C,UDP Scan,5066,SS
25,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,259,1763,C,UDP Scan,5066,SS
28,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,262,1774,C,UDP Scan,5066,SS
11,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,265,1785,C,UDP Scan,5066,SS
14,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,268,1796,C,UDP Scan,5066,SS
17,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,271,1807,C,UDP Scan,5066,SS
20,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,274,1818,C,UDP Scan,5066,SS
12,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,277,1829,C,UDP Scan,5066,SS
14,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,280,1840,C,UDP Scan,5066,SS
14,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,283,1851,C,UDP Scan,5066,SS
11,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,286,1862,C,UDP Scan,5066,SS
13,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,289,1873,C,UDP Scan,5066,SS
15,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,292,1884,C,UDP Scan,5066,SS
17,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,295,1895,C,UDP Scan,5066,SS
19,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,298,1906,C,UDP Scan,5066,SS
21,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,301,1917,C,UDP Scan,5066,SS
23,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,50,304,1928,C,UDP Scan,5066,SS
25,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,307,1939,C,UDP Scan,5066,SS
11,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,310,1950,C,UDP Scan,5066,SS
13,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,313,1961,C,UDP Scan,5066,SS
15,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,316,1972,C,UDP Scan,5066,SS
17,ICMP,AF,Locky,1,17dcMo4V,1DiCeTjB,30,319,1983,C,UDP Scan,5066,SS
